latitude,longitude,elevation,bio1,bio4,bio5,bio6,bio12,bio13,bio14,bio15,month,day_of_year,sin_month,cos_month
-28.656080,151.989300,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,11.000000,308.000000,-0.866025,0.500000
-28.656290,151.989400,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,11.000000,308.000000,-0.866025,0.500000
-28.142140,151.828300,,1.765699,48.134502,2.973450,0.419775,700.000000,97.000000,26.000000,41.447926,11.000000,311.000000,-0.866025,0.500000
-28.642640,151.972600,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,11.000000,308.000000,-0.866025,0.500000
-28.656300,151.989500,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,11.000000,308.000000,-0.866025,0.500000
-28.649220,151.981200,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,11.000000,308.000000,-0.866025,0.500000
-28.656320,151.990100,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,11.000000,308.000000,-0.866025,0.500000
-28.655100,151.990100,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,11.000000,308.000000,-0.866025,0.500000
-28.656090,151.989400,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,11.000000,308.000000,-0.866025,0.500000
-28.656270,151.989600,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,11.000000,308.000000,-0.866025,0.500000
-28.654870,151.990300,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,11.000000,308.000000,-0.866025,0.500000
-28.641620,151.972600,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,11.000000,308.000000,-0.866025,0.500000
-28.649030,151.981200,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,11.000000,308.000000,-0.866025,0.500000
-28.655120,151.990300,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,11.000000,308.000000,-0.866025,0.500000
-28.641730,151.972500,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,11.000000,308.000000,-0.866025,0.500000
-28.656040,151.989300,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,11.000000,308.000000,-0.866025,0.500000
-28.649150,151.981200,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,11.000000,308.000000,-0.866025,0.500000
-30.375070,151.822231,1076.000000,1.314725,48.654701,2.583150,0.056975,801.000000,118.000000,37.000000,38.930405,12.000000,357.000000,-0.500000,0.866025
-33.717005,151.126322,,1.722123,40.615059,2.702245,0.610255,1143.000000,135.000000,56.000000,28.700790,2.000000,39.000000,0.500000,0.866025
-33.725892,150.402465,,1.390190,42.185345,2.465650,0.325675,1170.000000,158.000000,50.000000,36.439102,3.000000,,0.866025,0.500000
-33.711121,150.915434,,1.753216,42.885094,2.847000,0.527425,924.000000,112.000000,43.000000,30.200651,3.000000,71.000000,0.866025,0.500000
41.500000,1.740000,,1.468765,57.246216,2.841150,0.286300,627.000000,78.000000,27.000000,27.038044,6.000000,167.000000,0.500000,-0.866025
-35.327222,149.030833,,1.333123,53.219158,2.772175,0.020450,718.000000,73.000000,45.000000,15.560626,6.000000,168.000000,0.500000,-0.866025
-35.327222,149.030833,602.000000,1.333123,53.219158,2.772175,0.020450,718.000000,73.000000,45.000000,15.560626,6.000000,168.000000,0.500000,-0.866025
-38.524770,143.155050,,1.351661,30.407276,2.359917,0.620165,993.000000,124.000000,39.000000,32.779526,6.000000,170.000000,0.500000,-0.866025
-34.472669,150.860650,,1.685995,35.423363,2.538266,0.741619,1329.000000,171.000000,59.000000,28.328962,8.000000,240.000000,-0.500000,-0.866025
-29.780058,151.095188,,1.605638,52.854919,2.986550,0.171725,809.000000,108.000000,38.000000,35.859219,10.000000,284.000000,-1.000000,-0.000000
-29.779957,151.096276,,1.605638,52.854919,2.986550,0.171725,809.000000,108.000000,38.000000,35.859219,10.000000,284.000000,-1.000000,-0.000000
-29.779438,151.095965,,1.605638,52.854919,2.986550,0.171725,809.000000,108.000000,38.000000,35.859219,10.000000,284.000000,-1.000000,-0.000000
-33.669587,151.192407,,1.731696,36.837799,2.584369,0.740453,1320.000000,155.000000,68.000000,27.228298,10.000000,291.000000,-1.000000,-0.000000
-30.636999,151.468991,,1.388676,50.758293,2.722625,0.047125,765.000000,102.000000,38.000000,34.206600,10.000000,289.000000,-1.000000,-0.000000
-33.716529,151.032833,,1.722123,40.615059,2.702245,0.610255,1143.000000,135.000000,56.000000,28.700790,10.000000,295.000000,-1.000000,-0.000000
41.391000,2.097000,220.000000,1.536224,55.551399,2.834160,0.425714,635.000000,82.000000,27.000000,29.711847,10.000000,285.000000,-1.000000,-0.000000
41.418000,2.132000,240.000000,1.536224,55.551399,2.834160,0.425714,635.000000,82.000000,27.000000,29.711847,10.000000,280.000000,-1.000000,-0.000000
-27.973440,152.326800,,1.653359,42.570641,2.687775,0.522100,860.000000,118.000000,31.000000,44.909000,11.000000,319.000000,-0.866025,0.500000
-28.031960,152.174000,,1.657193,44.573883,2.767925,0.418600,829.000000,115.000000,30.000000,44.065189,11.000000,319.000000,-0.866025,0.500000
-27.995590,152.252700,,1.653359,42.570641,2.687775,0.522100,860.000000,118.000000,31.000000,44.909000,11.000000,319.000000,-0.866025,0.500000
-28.010690,152.229800,,1.657193,44.573883,2.767925,0.418600,829.000000,115.000000,30.000000,44.065189,11.000000,319.000000,-0.866025,0.500000
-33.686799,150.887266,,1.753216,42.885094,2.847000,0.527425,924.000000,112.000000,43.000000,30.200651,,,,
38.300000,-2.350000,,1.193753,73.976334,3.232300,-0.176300,479.000000,57.000000,9.000000,41.872784,2.000000,56.000000,0.500000,0.866025
-33.717036,151.126377,,1.722123,40.615059,2.702245,0.610255,1143.000000,135.000000,56.000000,28.700790,2.000000,53.000000,0.500000,0.866025
-35.297500,149.111389,,1.333123,53.219158,2.772175,0.020450,718.000000,73.000000,45.000000,15.560626,3.000000,68.000000,0.866025,0.500000
-35.295278,149.076111,,1.333123,53.219158,2.772175,0.020450,718.000000,73.000000,45.000000,15.560626,3.000000,61.000000,0.866025,0.500000
-37.680000,140.518550,,1.387298,31.578548,2.479275,0.631300,775.000000,114.000000,18.000000,49.547096,4.000000,91.000000,1.000000,0.000000
-38.378170,144.779820,,1.416356,32.052235,2.308628,0.659020,693.000000,69.000000,37.000000,18.633511,5.000000,126.000000,0.866025,-0.500000
-27.618784,151.917305,,1.741571,44.972660,2.848150,0.509950,787.000000,110.000000,29.000000,44.637756,6.000000,166.000000,0.500000,-0.866025
-37.302780,141.819440,,1.356946,42.442688,2.819300,0.362725,638.000000,82.000000,20.000000,40.338535,9.000000,258.000000,-0.866025,-0.500000
-32.413890,25.291670,,1.364715,41.322422,2.654175,0.043175,464.000000,66.000000,17.000000,46.377254,10.000000,304.000000,-1.000000,-0.000000
-33.952313,150.850973,,1.755278,42.057766,2.802025,0.545700,904.000000,111.000000,45.000000,28.474222,11.000000,319.000000,-0.866025,0.500000
-34.337073,148.335007,,1.443877,57.439991,3.024050,0.150175,707.000000,71.000000,44.000000,15.221126,11.000000,331.000000,-0.866025,0.500000
-28.692846,28.239884,,1.432035,46.051159,2.611850,-0.102100,743.000000,118.000000,11.000000,64.783684,11.000000,330.000000,-0.866025,0.500000
-33.717507,151.126507,,1.722123,40.615059,2.702245,0.610255,1143.000000,135.000000,56.000000,28.700790,2.000000,41.000000,0.500000,0.866025
-35.210413,149.111522,,1.333123,53.219158,2.772175,0.020450,718.000000,73.000000,45.000000,15.560626,3.000000,61.000000,0.866025,0.500000
-37.760280,145.353890,,1.393853,39.558472,2.656825,0.478100,1048.000000,108.000000,55.000000,19.858068,7.000000,210.000000,0.000000,-1.000000
-33.523176,150.626866,,1.548355,41.607487,2.634775,0.387175,1104.000000,154.000000,45.000000,39.983913,1.000000,31.000000,0.000000,1.000000
-30.000757,151.477432,1110.000000,1.312677,50.257397,2.580250,0.045675,891.000000,120.000000,45.000000,30.766996,2.000000,35.000000,0.500000,0.866025
-29.952892,151.220572,835.000000,1.468044,50.970760,2.746550,0.161175,898.000000,126.000000,46.000000,33.473042,2.000000,41.000000,0.500000,0.866025
-33.597692,150.856161,,1.712384,41.987068,2.771225,0.488000,924.000000,115.000000,42.000000,31.289310,3.000000,65.000000,0.866025,0.500000
-33.596761,150.854460,,1.712384,41.987068,2.771225,0.488000,924.000000,115.000000,42.000000,31.289310,3.000000,65.000000,0.866025,0.500000
-34.047681,150.748278,,1.677190,41.508663,2.747875,0.474925,949.000000,113.000000,45.000000,28.566463,4.000000,105.000000,1.000000,0.000000
-31.049859,150.901317,,1.692219,54.380535,3.096525,0.293625,698.000000,100.000000,38.000000,31.634693,5.000000,,0.866025,-0.500000
-35.160175,149.061108,,1.309190,53.740486,2.791175,0.003600,735.000000,72.000000,49.000000,13.231421,7.000000,197.000000,0.000000,-1.000000
-35.549664,149.228404,,1.118527,50.534512,2.536850,-0.173025,755.000000,82.000000,49.000000,15.919724,7.000000,208.000000,0.000000,-1.000000
-34.756875,149.693848,,1.308150,49.940231,2.670950,0.070750,695.000000,73.000000,45.000000,12.249298,7.000000,212.000000,0.000000,-1.000000
-38.429440,145.048610,,1.394794,33.201530,2.382227,0.652136,867.000000,88.000000,42.000000,22.182631,7.000000,213.000000,0.000000,-1.000000
-34.002563,151.075339,,1.686888,36.790947,2.535586,0.690370,1185.000000,142.000000,63.000000,24.731003,9.000000,245.000000,-0.866025,-0.500000
-30.331109,151.682042,,1.199846,48.028240,2.443225,-0.004225,882.000000,125.000000,44.000000,36.340904,10.000000,279.000000,-1.000000,-0.000000
-33.687118,151.033810,,1.722123,40.615059,2.702245,0.610255,1143.000000,135.000000,56.000000,28.700790,11.000000,306.000000,-0.866025,0.500000
-35.137605,147.313275,,1.581021,59.463867,3.141550,0.298575,578.000000,58.000000,36.000000,15.963972,11.000000,335.000000,-0.866025,0.500000
-34.501853,150.342461,680.000000,1.309574,43.301926,2.450700,0.200625,1126.000000,130.000000,56.000000,21.184481,1.000000,28.000000,0.000000,1.000000
-27.995075,152.252748,,1.653359,42.570641,2.687775,0.522100,860.000000,118.000000,31.000000,44.909000,1.000000,27.000000,0.000000,1.000000
-28.323690,151.897900,,1.739936,47.604141,2.946650,0.371950,721.000000,102.000000,27.000000,42.025944,1.000000,1.000000,0.000000,1.000000
-28.324120,151.911200,,1.739936,47.604141,2.946650,0.371950,721.000000,102.000000,27.000000,42.025944,1.000000,1.000000,0.000000,1.000000
-28.325320,151.904100,,1.739936,47.604141,2.946650,0.371950,721.000000,102.000000,27.000000,42.025944,1.000000,1.000000,0.000000,1.000000
-28.311640,151.902000,,1.739936,47.604141,2.946650,0.371950,721.000000,102.000000,27.000000,42.025944,1.000000,1.000000,0.000000,1.000000
-33.949857,150.838992,,1.755278,42.057766,2.802025,0.545700,904.000000,111.000000,45.000000,28.474222,3.000000,73.000000,0.866025,0.500000
-30.513783,151.758862,965.000000,1.361683,48.866570,2.654625,0.065725,805.000000,124.000000,36.000000,40.055653,3.000000,77.000000,0.866025,0.500000
-30.513783,151.758862,,1.361683,48.866570,2.654625,0.065725,805.000000,124.000000,36.000000,40.055653,3.000000,77.000000,0.866025,0.500000
-30.833950,150.786394,,1.723123,55.813122,3.160975,0.280050,693.000000,101.000000,39.000000,32.507965,4.000000,99.000000,1.000000,0.000000
-31.144367,152.226891,900.000000,1.390308,42.823265,2.458850,0.299550,1369.000000,202.000000,36.000000,46.150299,4.000000,112.000000,1.000000,0.000000
-31.147477,152.221935,900.000000,1.390308,42.823265,2.458850,0.299550,1369.000000,202.000000,36.000000,46.150299,4.000000,112.000000,1.000000,0.000000
-31.148239,152.216536,900.000000,1.390308,42.823265,2.458850,0.299550,1369.000000,202.000000,36.000000,46.150299,4.000000,112.000000,1.000000,0.000000
-31.148239,152.216536,,1.390308,42.823265,2.458850,0.299550,1369.000000,202.000000,36.000000,46.150299,4.000000,112.000000,1.000000,0.000000
-31.144367,152.226891,,1.390308,42.823265,2.458850,0.299550,1369.000000,202.000000,36.000000,46.150299,4.000000,112.000000,1.000000,0.000000
-31.147477,152.221935,,1.390308,42.823265,2.458850,0.299550,1369.000000,202.000000,36.000000,46.150299,4.000000,112.000000,1.000000,0.000000
-34.260848,149.559535,860.000000,1.255550,52.024620,2.688500,0.029300,775.000000,83.000000,54.000000,13.614113,5.000000,127.000000,0.866025,-0.500000
-28.436070,151.862800,,1.585260,46.519539,2.764100,0.292150,759.000000,103.000000,32.000000,38.681320,7.000000,198.000000,0.000000,-1.000000
-28.490590,151.967400,,1.585260,46.519539,2.764100,0.292150,759.000000,103.000000,32.000000,38.681320,7.000000,199.000000,0.000000,-1.000000
-28.488550,151.964300,,1.585260,46.519539,2.764100,0.292150,759.000000,103.000000,32.000000,38.681320,7.000000,199.000000,0.000000,-1.000000
-28.430780,151.832200,,1.615573,48.215904,2.833250,0.290875,728.000000,98.000000,29.000000,37.963287,7.000000,198.000000,0.000000,-1.000000
-28.470670,151.906900,,1.585260,46.519539,2.764100,0.292150,759.000000,103.000000,32.000000,38.681320,7.000000,199.000000,0.000000,-1.000000
-28.435330,151.810500,,1.615573,48.215904,2.833250,0.290875,728.000000,98.000000,29.000000,37.963287,7.000000,198.000000,0.000000,-1.000000
-28.424690,151.805800,,1.615573,48.215904,2.833250,0.290875,728.000000,98.000000,29.000000,37.963287,7.000000,198.000000,0.000000,-1.000000
-28.415110,151.841800,,1.585260,46.519539,2.764100,0.292150,759.000000,103.000000,32.000000,38.681320,7.000000,198.000000,0.000000,-1.000000
-28.428410,151.809000,,1.615573,48.215904,2.833250,0.290875,728.000000,98.000000,29.000000,37.963287,7.000000,198.000000,0.000000,-1.000000
-28.404730,151.888900,,1.585260,46.519539,2.764100,0.292150,759.000000,103.000000,32.000000,38.681320,7.000000,198.000000,0.000000,-1.000000
-28.430940,151.811600,,1.615573,48.215904,2.833250,0.290875,728.000000,98.000000,29.000000,37.963287,7.000000,198.000000,0.000000,-1.000000
-28.442410,151.861600,,1.585260,46.519539,2.764100,0.292150,759.000000,103.000000,32.000000,38.681320,7.000000,198.000000,0.000000,-1.000000
-28.420190,151.838200,,1.585260,46.519539,2.764100,0.292150,759.000000,103.000000,32.000000,38.681320,7.000000,198.000000,0.000000,-1.000000
-28.481170,151.955000,,1.585260,46.519539,2.764100,0.292150,759.000000,103.000000,32.000000,38.681320,7.000000,199.000000,0.000000,-1.000000
-28.484050,151.929600,,1.585260,46.519539,2.764100,0.292150,759.000000,103.000000,32.000000,38.681320,7.000000,199.000000,0.000000,-1.000000
-28.475290,151.913200,,1.585260,46.519539,2.764100,0.292150,759.000000,103.000000,32.000000,38.681320,7.000000,199.000000,0.000000,-1.000000
-28.498760,151.962700,,1.585260,46.519539,2.764100,0.292150,759.000000,103.000000,32.000000,38.681320,7.000000,199.000000,0.000000,-1.000000
-28.285570,151.894500,,1.739936,47.604141,2.946650,0.371950,721.000000,102.000000,27.000000,42.025944,9.000000,262.000000,-0.866025,-0.500000
-33.735974,151.155247,,1.722123,40.615059,2.702245,0.610255,1143.000000,135.000000,56.000000,28.700790,10.000000,283.000000,-1.000000,-0.000000
-33.486299,149.842518,,1.136902,48.625019,2.434650,0.014325,876.000000,102.000000,55.000000,16.829123,12.000000,357.000000,-0.500000,0.866025
-28.443686,152.026087,700.000000,1.640044,45.746887,2.796300,0.350575,806.000000,109.000000,33.000000,40.184177,12.000000,341.000000,-0.500000,0.866025
-29.057021,151.996660,915.000000,1.479269,46.772285,2.641150,0.204100,852.000000,114.000000,37.000000,37.060177,12.000000,342.000000,-0.500000,0.866025
-41.625194,172.738861,,1.026485,38.407368,2.105150,0.019700,1648.000000,163.000000,94.000000,13.936948,1.000000,16.000000,0.000000,1.000000
-35.326000,148.941000,,1.272998,52.488045,2.691075,0.010850,862.000000,85.000000,56.000000,14.831996,1.000000,5.000000,0.000000,1.000000
-35.351291,149.340891,,1.186244,50.506554,2.598225,-0.111700,726.000000,77.000000,49.000000,14.829929,2.000000,49.000000,0.500000,0.866025
-34.749469,149.754089,,1.308150,49.940231,2.670950,0.070750,695.000000,73.000000,45.000000,12.249298,3.000000,79.000000,0.866025,0.500000
-35.368611,149.057222,632.000000,1.293587,52.644554,2.747175,-0.039050,771.000000,79.000000,49.000000,15.521218,3.000000,85.000000,0.866025,0.500000
-33.789699,150.230316,,1.367269,44.294189,2.502150,0.281850,1006.000000,134.000000,47.000000,31.832403,4.000000,105.000000,1.000000,0.000000
-28.727577,151.886101,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,4.000000,113.000000,1.000000,0.000000
-32.708497,151.400511,,1.778794,44.148300,2.928700,0.554200,803.000000,98.000000,35.000000,32.413673,5.000000,133.000000,0.866025,-0.500000
-32.708497,151.400511,,1.778794,44.148300,2.928700,0.554200,803.000000,98.000000,35.000000,32.413673,5.000000,133.000000,0.866025,-0.500000
-33.704904,150.903451,,1.753216,42.885094,2.847000,0.527425,924.000000,112.000000,43.000000,30.200651,5.000000,142.000000,0.866025,-0.500000
-35.326300,148.943800,,1.272998,52.488045,2.691075,0.010850,862.000000,85.000000,56.000000,14.831996,5.000000,121.000000,0.866025,-0.500000
-35.380644,149.240002,,1.227489,51.617287,2.655850,-0.082850,721.000000,78.000000,46.000000,15.616363,6.000000,178.000000,0.500000,-0.866025
-33.736813,151.034347,,1.722123,40.615059,2.702245,0.610255,1143.000000,135.000000,56.000000,28.700790,7.000000,210.000000,0.000000,-1.000000
-30.434370,151.677011,,1.314725,48.654701,2.583150,0.056975,801.000000,118.000000,37.000000,38.930405,7.000000,193.000000,0.000000,-1.000000
-30.431238,151.679656,,1.314725,48.654701,2.583150,0.056975,801.000000,118.000000,37.000000,38.930405,7.000000,193.000000,0.000000,-1.000000
-34.439505,148.729673,,1.420680,56.558136,2.967450,0.127525,719.000000,71.000000,46.000000,14.421155,7.000000,189.000000,0.000000,-1.000000
-28.299720,152.121400,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.309420,152.131000,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.298670,152.124200,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.300880,152.142400,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.299840,152.120400,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.304020,152.123700,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.304340,152.142300,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.301100,152.120500,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.318160,152.125500,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.298560,152.139600,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.298140,152.128300,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.299510,152.124000,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.329310,152.157600,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.302480,152.120600,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.294490,152.122800,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.307960,152.155300,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.297740,152.120100,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.305140,152.120800,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.310540,152.179700,,1.694293,45.768574,2.868300,0.369475,838.000000,115.000000,30.000000,42.450512,8.000000,215.000000,-0.500000,-0.866025
-28.294560,152.124600,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.329670,152.158600,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.310140,152.126800,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.299040,152.127300,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.297590,152.126200,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.373070,152.198500,,1.699483,45.609642,2.859450,0.396050,873.000000,114.000000,31.000000,41.261860,8.000000,215.000000,-0.500000,-0.866025
-28.319340,152.136600,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.327980,152.155200,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.303660,152.124700,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.334020,152.188000,,1.699483,45.609642,2.859450,0.396050,873.000000,114.000000,31.000000,41.261860,8.000000,215.000000,-0.500000,-0.866025
-28.298850,152.123800,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.332050,152.167900,,1.694293,45.768574,2.868300,0.369475,838.000000,115.000000,30.000000,42.450512,8.000000,215.000000,-0.500000,-0.866025
-28.298190,152.126200,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.345010,152.167500,,1.699483,45.609642,2.859450,0.396050,873.000000,114.000000,31.000000,41.261860,8.000000,215.000000,-0.500000,-0.866025
-28.294410,152.118600,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.293330,152.121500,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.301040,152.141600,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.320070,152.132400,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.315830,152.176000,,1.694293,45.768574,2.868300,0.369475,838.000000,115.000000,30.000000,42.450512,8.000000,215.000000,-0.500000,-0.866025
-28.297290,152.141800,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-28.296360,152.122100,,1.749667,47.529270,2.966500,0.348250,737.000000,107.000000,28.000000,43.558491,8.000000,215.000000,-0.500000,-0.866025
-33.809248,151.296809,,1.731696,36.837799,2.584369,0.740453,1320.000000,155.000000,68.000000,27.228298,10.000000,283.000000,-1.000000,-0.000000
39.820000,-0.440000,300.000000,1.523204,57.364765,2.972750,0.329775,421.000000,61.000000,15.000000,34.115673,12.000000,335.000000,-0.500000,0.866025
-33.108452,147.828625,,1.724552,59.825111,3.237800,0.376450,535.000000,64.000000,29.000000,18.812628,12.000000,337.000000,-0.500000,0.866025
-33.108452,147.828625,,1.724552,59.825111,3.237800,0.376450,535.000000,64.000000,29.000000,18.812628,12.000000,337.000000,-0.500000,0.866025
-37.731390,145.238610,55.000000,1.439711,39.778374,2.670975,0.532575,898.000000,88.000000,50.000000,16.678566,12.000000,341.000000,-0.500000,0.866025
-34.089722,150.542778,,1.577079,41.014961,2.653875,0.416200,933.000000,121.000000,41.000000,31.199333,1.000000,16.000000,0.000000,1.000000
-34.566420,150.827155,,1.612750,36.193127,2.508141,0.633168,1335.000000,165.000000,58.000000,26.381323,3.000000,89.000000,0.866025,0.500000
-28.903133,151.911934,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,4.000000,100.000000,1.000000,0.000000
-28.844522,151.855545,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,4.000000,100.000000,1.000000,0.000000
-28.843066,151.856291,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,4.000000,100.000000,1.000000,0.000000
-28.901663,151.912693,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,4.000000,100.000000,1.000000,0.000000
-34.832057,138.751097,,1.551370,43.677864,2.873150,0.573950,717.000000,106.000000,19.000000,51.108997,4.000000,,1.000000,0.000000
-34.833333,138.750000,,1.551370,43.677864,2.873150,0.573950,717.000000,106.000000,19.000000,51.108997,4.000000,,1.000000,0.000000
-28.904722,151.910833,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,4.000000,100.000000,1.000000,0.000000
-28.846111,151.854444,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,4.000000,100.000000,1.000000,0.000000
-28.846111,151.854444,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,4.000000,100.000000,1.000000,0.000000
-35.372057,149.195113,,1.227489,51.617287,2.655850,-0.082850,721.000000,78.000000,46.000000,15.616363,5.000000,121.000000,0.866025,-0.500000
34.094761,-118.813102,518.000000,1.635720,37.932026,2.934956,0.616785,400.000000,86.000000,0.000000,100.400658,5.000000,138.000000,0.866025,-0.500000
33.549203,133.691128,,1.600155,76.200867,2.985523,0.117134,2055.000000,320.000000,54.000000,53.996754,6.000000,152.000000,0.500000,-0.866025
-36.668499,149.871282,,1.517999,36.551670,2.527200,0.447692,889.000000,116.000000,42.000000,26.832850,9.000000,257.000000,-0.866025,-0.500000
-36.669811,149.872561,,1.517999,36.551670,2.527200,0.447692,889.000000,116.000000,42.000000,26.832850,9.000000,257.000000,-0.866025,-0.500000
-37.764720,145.359440,0.000000,1.393853,39.558472,2.656825,0.478100,1048.000000,108.000000,55.000000,19.858068,9.000000,255.000000,-0.866025,-0.500000
-37.764720,145.359720,0.000000,1.393853,39.558472,2.656825,0.478100,1048.000000,108.000000,55.000000,19.858068,9.000000,255.000000,-0.866025,-0.500000
-33.125171,151.541123,,1.783657,37.866737,2.629224,0.761681,1156.000000,141.000000,55.000000,29.489679,11.000000,305.000000,-0.866025,0.500000
-28.730843,151.875403,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,11.000000,332.000000,-0.866025,0.500000
